,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
28,2002-03-26 00:00:00-05:00,1.6832501230994055,1.6916664058203505,1.6647344295351187,1.681566834449768,1816800,0.0,0.0
29,2002-03-27 00:00:00-05:00,1.6815666631668305,1.76741244922726,1.6748336697813395,1.7337474822998047,1369600,0.0,0.0
30,2002-03-28 00:00:00-05:00,1.7253319518275516,1.7337482373565596,1.6916669702388143,1.7000832557678223,1714400,0.0,0.0
31,2002-04-01 00:00:00-05:00,1.6874579393872435,1.6874579393872435,1.5990873849558345,1.6032954454421997,1880000,0.0,0.0
32,2002-04-02 00:00:00-05:00,1.599087800765559,1.599087800765559,1.5443821975816627,1.5687892436981201,2098400,0.0,0.0
33,2002-04-03 00:00:00-05:00,1.5696310738583208,1.5822554206212065,1.5519570204957367,1.5654230117797852,567200,0.0,0.0
34,2002-04-04 00:00:00-05:00,1.5612146115302794,1.6032958696365107,1.5612146115302794,1.5948797464370728,763200,0.0,0.0
35,2002-04-05 00:00:00-05:00,1.5948797005432638,1.632752735432692,1.5561648607254028,1.5561648607254028,837600,0.0,0.0
36,2002-04-08 00:00:00-04:00,1.5654228590046977,1.5654228590046977,1.4955679758383487,1.5401740074157715,1558400,0.0,0.0
37,2002-04-09 00:00:00-04:00,1.5317578592777257,1.6159203754901883,1.5317578592777257,1.5948797464370728,3562400,0.0,0.0
38,2002-04-10 00:00:00-04:00,1.590671485665201,1.6032958306849134,1.5780471406454881,1.5923547744750977,1302400,0.0,0.0
39,2002-04-11 00:00:00-04:00,1.5915130955272863,1.5915130955272863,1.5570064783096316,1.5570064783096313,1444000,0.0,0.0
40,2002-04-12 00:00:00-04:00,1.5696307720217602,1.5696307720217602,1.5199748785128215,1.5359658002853394,1236000,0.0,0.0
41,2002-04-15 00:00:00-04:00,1.5317579054333768,1.5628979474750486,1.5309162609826201,1.562056303024292,1559200,0.0,0.0
42,2002-04-16 00:00:00-04:00,1.578047204958765,1.6159204020886806,1.578047204958765,1.5990878343582153,1225600,0.0,0.0
43,2002-04-17 00:00:00-04:00,1.6201287207621309,1.7042912517108129,1.6201287207621309,1.667259693145752,3348800,0.0,0.0
44,2002-04-18 00:00:00-04:00,1.667259693145752,1.695874966510487,1.6613683416637104,1.667259693145752,984800,0.0,0.0
45,2002-04-19 00:00:00-04:00,1.6672594972764703,1.712707335702655,1.6672594972764703,1.7059743404388428,646400,0.0,0.0
46,2002-04-22 00:00:00-04:00,1.6958747733449855,1.6958747733449855,1.6672595032396202,1.6832504272460938,772800,0.0,0.0
47,2002-04-23 00:00:00-04:00,1.6790425379641378,1.704291232757031,1.6411693352475114,1.6453773975372314,824800,0.0,0.0
48,2002-04-24 00:00:00-04:00,1.6428519620399855,1.65042659952951,1.632752391878212,1.633594036102295,1064800,0.0,0.0
49,2002-04-25 00:00:00-04:00,1.6335944205680988,1.6335944205680988,1.6133954360179505,1.632752776145935,1727200,0.0,0.0
50,2002-04-26 00:00:00-04:00,1.6243364546588692,1.6479020163493827,1.6201283931732178,1.6201283931732178,1653600,0.0,0.0
51,2002-04-29 00:00:00-04:00,1.6117124101303875,1.6117124101303875,1.5822554926576955,1.5906717777252197,2562400,0.0,0.0
52,2002-04-30 00:00:00-04:00,1.5780467614695735,1.6243360689284607,1.5738387009832084,1.6032954454421997,6894400,0.0,0.0
53,2002-05-01 00:00:00-04:00,1.624336463404156,1.7253315448760986,1.624336463404156,1.7253315448760986,1672000,0.0,0.0
54,2002-05-02 00:00:00-04:00,1.7169154902970087,1.76657139324789,1.7169154902970087,1.7531054019927979,3316000,0.0,0.0
55,2002-05-03 00:00:00-04:00,1.7505804300308228,1.7514220745317117,1.7303814435913063,1.7505804300308228,463200,0.0,0.0
56,2002-05-06 00:00:00-04:00,1.749739215228805,1.9012317170937036,1.749739215228805,1.8305351734161377,2146400,0.0,0.0
57,2002-05-07 00:00:00-04:00,1.8221180031999338,1.8515749088553495,1.8052856003448543,1.8094936609268188,452800,0.0,0.0
58,2002-05-08 00:00:00-04:00,1.8263266518168326,1.8936566000522306,1.8263266518168326,1.8852403163909912,658400,0.0,0.0
59,2002-05-09 00:00:00-04:00,1.8936569056328219,1.9525707402412014,1.8936569056328219,1.9231138229370117,847200,0.0,0.0
60,2002-05-10 00:00:00-04:00,1.9357371453042604,1.9719270393573443,1.8515746607258143,1.8566243648529053,696000,0.0,0.0
61,2002-05-13 00:00:00-04:00,1.8574662578809884,1.8574662578809884,1.7547880707251733,1.8094936609268188,1929600,0.0,0.0
62,2002-05-14 00:00:00-04:00,1.8515755227556787,1.8852405001548724,1.7505804300308228,1.7505804300308228,3958400,0.0,0.0
63,2002-05-15 00:00:00-04:00,1.742164217957809,1.7674129095983067,1.6706260442733767,1.6706260442733765,5829600,0.0,0.0
64,2002-05-16 00:00:00-04:00,1.6706256091131169,1.7421637641634746,1.6706256091131169,1.7337474822998047,5286400,0.0,0.0
65,2002-05-17 00:00:00-04:00,1.746372370837097,1.80949426375892,1.746372370837097,1.7867703437805176,4351200,0.0,0.0
66,2002-05-20 00:00:00-04:00,1.7867706167641506,1.809494540214324,1.7758295576181222,1.799394965171814,2336000,0.0,0.0
67,2002-05-21 00:00:00-04:00,1.9020728571883698,1.9062809186966772,1.7211234833677913,1.7253315448760986,3872000,0.0,0.0
68,2002-05-22 00:00:00-04:00,1.7219651100196642,1.8094942092895507,1.7084991194438772,1.7884535789489746,1847200,0.0,0.0
69,2002-05-23 00:00:00-04:00,1.7884538823141203,1.9104896232005908,1.7884538823141203,1.886082410812378,2157600,0.0,0.0
70,2002-05-24 00:00:00-04:00,1.8801901159951078,1.9946511584241566,1.8801901159951078,1.974452018737793,2212000,0.0,0.0
71,2002-05-28 00:00:00-04:00,1.9820270474391959,2.0443074461393134,1.9609864199269869,2.037574291229248,2082400,0.0,0.0
72,2002-05-29 00:00:00-04:00,2.0375741604297684,2.0375741604297684,1.9778188591840895,1.9862351417541504,4728000,0.0,0.0
73,2002-05-30 00:00:00-04:00,1.986235291256808,1.986235291256808,1.9483620971044626,1.9576200246810913,3941600,0.0,0.0
74,2002-05-31 00:00:00-04:00,1.9576201293958968,2.0451490620239547,1.9576201293958968,2.03589129447937,2708000,0.0,0.0
75,2002-06-03 00:00:00-04:00,2.0358913374786365,2.0358913374786365,1.9475205980387758,1.9567785263061523,1817600,0.0,0.0
76,2002-06-04 00:00:00-04:00,1.9534122601710202,2.011484451292062,1.9273219206059733,1.9719281196594238,1933600,0.0,0.0
77,2002-06-05 00:00:00-04:00,1.9778191556212723,1.9929684344125205,1.9449958252584092,1.9567785263061523,1752000,0.0,0.0
78,2002-06-06 00:00:00-04:00,1.9567785263061523,1.9904435011048918,1.951728820218157,1.9567785263061523,1403200,0.0,0.0
79,2002-06-07 00:00:00-04:00,1.9357377023804876,1.9559366852290143,1.898706153561232,1.9315296411514282,1752000,0.0,0.0
80,2002-06-10 00:00:00-04:00,1.93153005106928,1.9609868069786294,1.876824280318134,1.893656849861145,854400,0.0,0.0
81,2002-06-11 00:00:00-04:00,1.9037565883147662,1.9146976470947266,1.8953403028154843,1.9146976470947266,323200,0.0,0.0
82,2002-06-12 00:00:00-04:00,1.8944982444710805,1.8953398888899304,1.836426063788513,1.8852403163909912,532000,0.0,0.0
83,2002-06-13 00:00:00-04:00,1.8852405280968165,1.9441543598140485,1.8599918348050184,1.9323714971542358,1297600,0.0,0.0
84,2002-06-14 00:00:00-04:00,1.9306880146195153,1.9306880146195153,1.7968696115516032,1.8944981098175049,718400,0.0,0.0
85,2002-06-17 00:00:00-04:00,1.9020731727512874,1.9736113539518305,1.9020731727512874,1.937421441078186,936800,0.0,0.0
86,2002-06-18 00:00:00-04:00,1.9374215908753931,1.9483626497744582,1.8768244630427384,1.8953403234481812,260000,0.0,0.0
87,2002-06-19 00:00:00-04:00,1.8936567073282986,1.9483623134345516,1.8936567073282986,1.93573796749115,905600,0.0,0.0
88,2002-06-20 00:00:00-04:00,1.923955427749152,1.923955427749152,1.8339015491147483,1.8431593179702759,509600,0.0,0.0
89,2002-06-21 00:00:00-04:00,1.8305341729096003,1.8305341729096003,1.7589960237019437,1.7674123048782349,1016000,0.0,0.0
90,2002-06-24 00:00:00-04:00,1.767412381174135,1.767412381174135,1.6748336052929031,1.727014422416687,1092800,0.0,0.0
91,2002-06-25 00:00:00-04:00,1.7270146648265279,1.7497385800149077,1.681566834449768,1.681566834449768,829600,0.0,0.0
92,2002-06-26 00:00:00-04:00,1.6622096951961387,1.6622096951961387,1.545223849029539,1.5948797464370728,2882400,0.0,0.0
93,2002-06-27 00:00:00-04:00,1.6075041901254736,1.6832504272460938,1.5915132661190001,1.6832504272460938,1632000,0.0,0.0
94,2002-06-28 00:00:00-04:00,1.6790423456279793,1.7943449086420518,1.6689427725513672,1.766571283340454,3480000,0.0,0.0
95,2002-07-01 00:00:00-04:00,1.758996516139406,1.7665711552658947,1.653793373301795,1.6613680124282837,1088000,0.0,0.0
96,2002-07-02 00:00:00-04:00,1.6605263542954636,1.6605263542954636,1.5039841882056986,1.5788887739181519,1637600,0.0,0.0
97,2002-07-03 00:00:00-04:00,1.573839044988745,1.6075040178197186,1.451803337883305,1.5570064783096313,2226400,0.0,0.0
98,2002-07-05 00:00:00-04:00,1.5654227165104917,1.6378023658782175,1.5654227165104917,1.5999293327331543,455200,0.0,0.0
99,2002-07-08 00:00:00-04:00,1.607504373225286,1.7127075369111389,1.596563154306676,1.667259693145752,1433600,0.0,0.0
100,2002-07-09 00:00:00-04:00,1.6580012774068866,1.7194398625165492,1.619286444792112,1.6411687135696411,2162400,0.0,0.0
101,2002-07-10 00:00:00-04:00,1.6411691158793722,1.6916666592426521,1.5948797947706037,1.6159204244613647,2144000,0.0,0.0
102,2002-07-11 00:00:00-04:00,1.6032955774483952,1.6066621545364463,1.4938843905224335,1.5511149168014526,2443200,0.0,0.0
103,2002-07-12 00:00:00-04:00,1.5511152207374392,1.5511152207374392,1.4787354044340628,1.4888349771499634,1052800,0.0,0.0
104,2002-07-15 00:00:00-04:00,1.4871517060885038,1.4871517060885038,1.329767806360883,1.405514121055603,1300000,0.0,0.0
105,2002-07-16 00:00:00-04:00,1.3844734203391522,1.4198216826613892,1.3541748639123043,1.3625911474227905,1246400,0.0,0.0
106,2002-07-17 00:00:00-04:00,1.366799197265725,1.4013058148901016,1.2035239567155724,1.3541748523712158,6398400,0.0,0.0
107,2002-07-18 00:00:00-04:00,1.3541747062424438,1.3802650376126597,1.3432335710581662,1.3499666452407837,1261600,0.0,0.0
108,2002-07-19 00:00:00-04:00,1.3423922233559125,1.3474420100427287,1.3171434504491042,1.3280845880508423,1353600,0.0,0.0
109,2002-07-22 00:00:00-04:00,1.323034946690815,1.3861567616665351,1.3129354530841542,1.3297679424285889,999200,0.0,0.0
110,2002-07-23 00:00:00-04:00,1.3381838917052704,1.3802651471710163,1.2834782917052507,1.3466001749038696,2536000,0.0,0.0
111,2002-07-24 00:00:00-04:00,1.3297677803647263,1.482943615390061,1.2615961064985568,1.4804186820983887,1784800,0.0,0.0
112,2002-07-25 00:00:00-04:00,1.481260364981607,1.481260364981607,1.397097846068189,1.429079532623291,560800,0.0,0.0
113,2002-07-26 00:00:00-04:00,1.4299212299559543,1.4896767040684902,1.4299212299559543,1.4762107133865356,668800,0.0,0.0
114,2002-07-29 00:00:00-04:00,1.4778937636733742,1.5443822296108907,1.4778937636733742,1.5401740074157715,936000,0.0,0.0
115,2002-07-30 00:00:00-04:00,1.5401739043066909,1.5485901876062265,1.4854683036505874,1.5107171535491943,716800,0.0,0.0
116,2002-07-31 00:00:00-04:00,1.4938845123563493,1.4947261566970025,1.45011996980585,1.472843885421753,777600,0.0,0.0
117,2002-08-01 00:00:00-04:00,1.464427567045536,1.464427567045536,1.3642741403168932,1.4046722650527954,1011200,0.0,0.0
118,2002-08-02 00:00:00-04:00,1.3928896761831597,1.3928896761831597,1.2498134849665972,1.270854115486145,1099200,0.0,0.0
119,2002-08-05 00:00:00-04:00,1.2708541622171963,1.3196684203964237,1.2708541622171963,1.291894793510437,702400,0.0,0.0
120,2002-08-06 00:00:00-04:00,1.304518960694304,1.3373423698905504,1.304518960694304,1.3289260864257812,1688800,0.0,0.0
121,2002-08-07 00:00:00-04:00,1.33145118826379,1.346600469226959,1.300311062044554,1.337342619895935,1560800,0.0,0.0
122,2002-08-08 00:00:00-04:00,1.3297679685241595,1.3339761110087593,1.1656510537338947,1.2540216445922852,4937600,0.0,0.0
123,2002-08-09 00:00:00-04:00,1.2540214663088844,1.312935292190261,1.2540214663088844,1.2834783792495728,946400,0.0,0.0
124,2002-08-12 00:00:00-04:00,1.2826368062982512,1.3676409721374512,1.2792703086543042,1.3676409721374512,926400,0.0,0.0
125,2002-08-13 00:00:00-04:00,1.3886816133870907,1.4484369269706572,1.3684826273647328,1.3760572671890259,1760800,0.0,0.0
126,2002-08-14 00:00:00-04:00,1.3760572359465673,1.4980927937934858,1.3760572359465673,1.4560115337371826,3224800,0.0,0.0
127,2002-08-15 00:00:00-04:00,1.5149253715615167,1.5780472620432466,1.5149253715615167,1.5233416557312012,3407200,0.0,0.0
128,2002-08-16 00:00:00-04:00,1.5233416268796203,1.6664178129453648,1.5233416268796203,1.5931965112686157,1723200,0.0,0.0
129,2002-08-19 00:00:00-04:00,1.5931965303414481,1.719440310425211,1.5738391892551489,1.6790423393249512,1722400,0.0,0.0
130,2002-08-20 00:00:00-04:00,1.7421640273567667,1.8094939713833884,1.7000827722083158,1.7606797218322754,5432800,0.0,0.0
131,2002-08-21 00:00:00-04:00,1.7632051407280507,1.809494469934051,1.7270152256450026,1.8052864074707031,1994400,0.0,0.0
132,2002-08-22 00:00:00-04:00,1.7842453691559412,1.8094940592602984,1.7169152613322272,1.7253315448760986,3035200,0.0,0.0
133,2002-08-23 00:00:00-04:00,1.7253312672240826,1.7261729114957522,1.662209391593933,1.662209391593933,1333600,0.0,0.0
134,2002-08-26 00:00:00-04:00,1.6630514281255193,1.7463723043467423,1.6605264947149603,1.738797664642334,2069600,0.0,0.0
135,2002-08-27 00:00:00-04:00,1.7421639768519268,1.7707792423655049,1.7211233498876632,1.7345893383026123,1864800,0.0,0.0
136,2002-08-28 00:00:00-04:00,1.729540043909285,1.7884538830926682,1.7135492777106986,1.7589969635009766,2461600,0.0,0.0
137,2002-08-29 00:00:00-04:00,1.7522636265215221,1.8044444591308317,1.7228067126546827,1.8036028146743774,1388000,0.0,0.0
138,2002-08-30 00:00:00-04:00,1.8179105453564848,1.8507338782547895,1.7505804300308228,1.7505804300308228,778400,0.0,0.0
139,2002-09-03 00:00:00-04:00,1.7505803801250295,1.7505803801250295,1.6453772284221486,1.6832504272460938,1085600,0.0,0.0
140,2002-09-04 00:00:00-04:00,1.7000830851475488,1.7320647743153443,1.5654230117797852,1.5654230117797852,2308800,0.0,0.0
141,2002-09-05 00:00:00-04:00,1.557006303995965,1.6411688069146657,1.5511149544760134,1.614236831665039,1292800,0.0,0.0
142,2002-09-06 00:00:00-04:00,1.6201280757576286,1.666417385139814,1.6201280757576286,1.6504266262054443,1339200,0.0,0.0
143,2002-09-09 00:00:00-04:00,1.653793070883584,1.687458038330078,1.5654225112706335,1.6874580383300781,1700000,0.0,0.0
144,2002-09-10 00:00:00-04:00,1.6933498486923404,1.7244898889105131,1.6697842870329014,1.716915249824524,1416800,0.0,0.0
145,2002-09-11 00:00:00-04:00,1.733748021594863,1.7581550700115505,1.733748021594863,1.7505804300308228,599200,0.0,0.0
146,2002-09-12 00:00:00-04:00,1.7716208517021357,1.7741457849065507,1.716915249824524,1.716915249824524,1172000,0.0,0.0
147,2002-09-13 00:00:00-04:00,1.700082785724868,1.700082785724868,1.649585247039795,1.649585247039795,288000,0.0,0.0
148,2002-09-16 00:00:00-04:00,1.6504268989181405,1.7034492104358765,1.6495852545413827,1.700924277305603,484800,0.0,0.0
149,2002-09-17 00:00:00-04:00,1.7219646630809549,1.7556297913098544,1.6714672917920623,1.7185982465744019,388800,0.0,0.0
150,2002-09-18 00:00:00-04:00,1.7084990099658828,1.7160736492453006,1.6706259740960538,1.691666603088379,408000,0.0,0.0
151,2002-09-19 00:00:00-04:00,1.7000829628653327,1.746372284508878,1.6832503947073523,1.7068159580230713,3078400,0.0,0.0
152,2002-09-20 00:00:00-04:00,1.7564714222544249,1.7564714222544249,1.6664174136101157,1.6874580383300781,737600,0.0,0.0
153,2002-09-23 00:00:00-04:00,1.6882996420123713,1.6908245747078945,1.6731503668936787,1.6748336553573608,1595200,0.0,0.0
154,2002-09-24 00:00:00-04:00,1.6714674401269305,1.6723090844600679,1.569630723198714,1.6344358921051025,1099200,0.0,0.0
155,2002-09-25 00:00:00-04:00,1.6378021765594626,1.663892667196616,1.6369606928215683,1.6537930965423584,840000,0.0,0.0
156,2002-09-26 00:00:00-04:00,1.6664182141653696,1.7379564046859743,1.6622101514106946,1.7379564046859741,1353600,0.0,0.0
157,2002-09-27 00:00:00-04:00,1.737955724376512,1.8641994839272595,1.737955724376512,1.790978193283081,2938400,0.0,0.0
158,2002-09-30 00:00:00-04:00,1.7909784604483518,1.801077872823714,1.636961057242322,1.7211235761642456,2290400,0.0,0.0
159,2002-10-01 00:00:00-04:00,1.7211236260700389,1.7211236260700389,1.5999295503606845,1.6832504272460938,3411200,0.0,0.0
160,2002-10-02 00:00:00-04:00,1.670626059472825,1.6824087609419547,1.624336577007746,1.6664178371429443,1560000,0.0,0.0
161,2002-10-03 00:00:00-04:00,1.6731508180779426,1.6731508180779426,1.6117122173309326,1.6117122173309326,1212000,0.0,0.0
162,2002-10-04 00:00:00-04:00,1.6234947322294193,1.6537931236340682,1.55700627894051,1.6251778602600098,2060800,0.0,0.0
163,2002-10-07 00:00:00-04:00,1.6075042746742563,1.6159205593586063,1.5654230117797852,1.5654230117797852,1420800,0.0,0.0
164,2002-10-08 00:00:00-04:00,1.5822554926576955,1.6226536288763547,1.5797307195065384,1.5906717777252197,1255200,0.0,0.0
165,2002-10-09 00:00:00-04:00,1.5822552959357248,1.5906715799568516,1.470319151878357,1.470319151878357,1482400,0.0,0.0
166,2002-10-10 00:00:00-04:00,1.4728439179640058,1.5763637662429366,1.4534865792830183,1.5410155057907104,2052800,0.0,0.0
167,2002-10-11 00:00:00-04:00,1.5494316943180715,1.5780469586776045,1.548590050010175,1.5628976821899414,1828000,0.0,0.0
168,2002-10-14 00:00:00-04:00,1.5544819732606692,1.5864638266534752,1.544382558893581,1.5772058963775635,673600,0.0,0.0
169,2002-10-15 00:00:00-04:00,1.6411689905033706,1.6706259019255485,1.6133953678544037,1.6487436294555664,1840800,0.0,0.0
170,2002-10-16 00:00:00-04:00,1.642010357814226,1.6580012774068866,1.6125534513626592,1.6411687135696411,1138400,0.0,0.0
171,2002-10-17 00:00:00-04:00,1.6580019633871987,1.738797917969085,1.6394861034000474,1.664734959602356,1288800,0.0,0.0
172,2002-10-18 00:00:00-04:00,1.6647345554508957,1.7581548351904326,1.6630512666739394,1.7127071619033813,1427200,0.0,0.0
173,2002-10-21 00:00:00-04:00,1.7135486709194516,1.7665709789867274,1.6916664001295036,1.7547882795333862,1616800,0.0,0.0
174,2002-10-22 00:00:00-04:00,1.5317576426880428,1.6664175211653427,1.5317576426880428,1.6133952140808105,7187200,0.0,0.0
175,2002-10-23 00:00:00-04:00,1.610870722727831,1.686617125793695,1.610870722727831,1.6782008409500122,1184800,0.0,0.0
176,2002-10-24 00:00:00-04:00,1.6916665598893972,1.7236482445090415,1.6916665598893972,1.716915249824524,1300800,0.0,0.0
177,2002-10-25 00:00:00-04:00,1.7084989399609904,1.7674127629364398,1.7034492341573744,1.7127071619033813,2435200,0.0,0.0
178,2002-10-28 00:00:00-05:00,1.725331400553306,1.725331400553306,1.5586896745385983,1.5612144470214844,4722400,0.0,0.0
179,2002-10-29 00:00:00-05:00,1.562056449871155,1.562056449871155,1.4997761994056622,1.514925479888916,4871200,0.0,0.0
180,2002-10-30 00:00:00-05:00,1.5401741736761527,1.5612148053412764,1.5115589017694018,1.514925479888916,4926400,0.0,0.0
181,2002-10-31 00:00:00-05:00,1.5275495746104413,1.5275495746104413,1.49809266303664,1.5065089464187622,1644000,0.0,0.0
182,2002-11-01 00:00:00-05:00,1.5065089502574696,1.5065089502574696,1.4459119987008395,1.4837850332260132,2742400,0.0,0.0
183,2002-11-04 00:00:00-05:00,1.5048260874097574,1.5443825824447477,1.5048260874097574,1.5216586589813232,1336800,0.0,0.0
184,2002-11-05 00:00:00-05:00,1.5224996792469028,1.5780469179153442,1.507350403150558,1.5780469179153442,2224800,0.0,0.0
185,2002-11-06 00:00:00-05:00,1.5797306475849964,1.5974047009475807,1.557006727095435,1.5654230117797852,910400,0.0,0.0
186,2002-11-07 00:00:00-05:00,1.5527987353842043,1.5788890746134598,1.5359661652527123,1.554481863975525,834400,0.0,0.0
187,2002-11-08 00:00:00-05:00,1.554481779419157,1.554481779419157,1.4332878589630127,1.4332878589630127,2266400,0.0,0.0
188,2002-11-11 00:00:00-05:00,1.4391787853154645,1.471160464754817,1.4223462210670286,1.4644274711608887,1081600,0.0,0.0
189,2002-11-12 00:00:00-05:00,1.4686360065095656,1.6007711343729911,1.467794362064461,1.5485903024673462,2532000,0.0,0.0
190,2002-11-13 00:00:00-05:00,1.5485902916940821,1.6125538243316824,1.5166086056389134,1.5990878343582153,3766400,0.0,0.0
191,2002-11-14 00:00:00-05:00,1.607504118223448,1.6436940264748643,1.578047204958765,1.5990878343582153,1755200,0.0,0.0
192,2002-11-15 00:00:00-05:00,1.6075040612257572,1.7169152660125715,1.6075040612257572,1.6975579261779785,2507200,0.0,0.0
193,2002-11-18 00:00:00-05:00,1.7589967413749348,1.7632049639436465,1.6664179317178798,1.7034494876861572,4120000,0.0,0.0
194,2002-11-19 00:00:00-05:00,1.6032955504926092,1.6075037717819214,1.4812600225926693,1.6075037717819214,9400000,0.0,0.0
195,2002-11-20 00:00:00-05:00,1.6075040481890075,1.6453770831416383,1.5612145692105621,1.6201283931732178,2154400,0.0,0.0
196,2002-11-21 00:00:00-05:00,1.6327529069430826,1.6580017600488564,1.578047299338148,1.6361194849014282,2915200,0.0,0.0
197,2002-11-22 00:00:00-05:00,1.6361192848578598,1.6361192848578598,1.5401739116305182,1.5570064783096313,3816800,0.0,0.0
198,2002-11-25 00:00:00-05:00,1.5738391648076204,1.5948797944947424,1.557006596847017,1.562056303024292,1702400,0.0,0.0
199,2002-11-26 00:00:00-05:00,1.5628978284891453,1.5847801009610916,1.5199749279319337,1.5570064783096313,1782400,0.0,0.0
200,2002-11-27 00:00:00-05:00,1.5654227463289485,1.5881466629651846,1.5553231743148708,1.5713140964508057,1418400,0.0,0.0
201,2002-11-29 00:00:00-05:00,1.6117123367527921,1.6117123367527921,1.5654230117797852,1.5654230117797852,461600,0.0,0.0
202,2002-12-02 00:00:00-05:00,1.599088062792744,1.662209960008247,1.5780474303875762,1.5906717777252197,3728000,0.0,0.0
203,2002-12-03 00:00:00-05:00,1.5780467352840193,1.6268609745410496,1.5368071331985294,1.6041370630264282,1670400,0.0,0.0
204,2002-12-04 00:00:00-05:00,1.5948798702984763,1.6201285629121724,1.5822553634643555,1.5822553634643555,1547200,0.0,0.0
205,2002-12-05 00:00:00-05:00,1.5864634197062386,1.660526361333593,1.5822551976933312,1.6201283931732178,2463200,0.0,0.0
206,2002-12-06 00:00:00-05:00,1.611712546162078,1.6243368945652412,1.5780475635778766,1.6176038980484009,1127200,0.0,0.0
207,2002-12-09 00:00:00-05:00,1.5654228206344991,1.575522232600712,1.5107172176569466,1.5275496244430542,1407200,0.0,0.0
208,2002-12-10 00:00:00-05:00,1.5443821107158942,1.5654227384898785,1.5182917772237838,1.5250247716903687,2289600,0.0,0.0
209,2002-12-11 00:00:00-05:00,1.5317583945371287,1.5452243889945143,1.4433876253173041,1.4484373331069946,2988800,0.0,0.0
210,2002-12-12 00:00:00-05:00,1.4484369032010058,1.5233416557312012,1.4433871969101026,1.5233416557312012,1598400,0.0,0.0
